mount_id,Year,week,max_temp,min_temp,rain
71032,2020,15,8.071428571428571,0.0,3.5428571428571423
71032,2021,1,14.400000000000002,5.128571428571428,4.971428571428572
71032,2021,2,16.242857142857144,6.5,0.05714285714285715
71032,2021,3,18.62857142857143,6.828571428571428,0.0
71032,2021,4,14.614285714285714,7.757142857142857,19.2
71032,2021,5,13.142857142857142,5.171428571428572,17.82857142857143
71032,2021,6,14.871428571428572,6.742857142857142,3.1714285714285717
71032,2021,7,16.62857142857143,6.1000000000000005,0.0
71032,2021,8,12.657142857142857,4.228571428571429,0.22857142857142856
71032,2021,9,13.114285714285714,2.257142857142857,0.0
71032,2021,10,14.071428571428571,6.285714285714286,6.685714285714285
71032,2021,11,10.314285714285715,3.685714285714286,6.6000000000000005
71032,2021,12,7.871428571428572,4.357142857142857,16.599999999999998
71032,2021,13,15.299999999999999,4.485714285714286,0.0
71032,2021,14,10.2,3.257142857142857,1.2285714285714284
71032,2021,15,7.114285714285714,-1.2714285714285716,0.6285714285714287
71032,2022,1,17.071428571428573,8.614285714285714,13.542857142857143
71032,2022,2,16.080000000000002,8.059999999999999,5.76
71032,2022,3,15.971428571428572,5.1571428571428575,1.3142857142857143
71032,2022,4,18.685714285714287,9.257142857142856,6.942857142857143
71032,2022,5,12.871428571428572,4.4714285714285715,4.771428571428571
71032,2022,6,14.357142857142858,4.171428571428572,0.2
71032,2022,7,17.3,8.157142857142857,2.1714285714285713
71032,2022,8,14.214285714285714,7.228571428571429,5.828571428571428
71032,2022,9,13.100000000000001,8.15,13.4
71032,2022,10,10.799999999999999,3.3,2.8285714285714287
71032,2022,11,14.357142857142858,5.742857142857143,0.37142857142857144
71032,2022,12,13.799999999999999,3.185714285714286,0.5142857142857143
71032,2022,13,9.028571428571428,1.9285714285714286,3.0
71032,2022,14,9.928571428571429,4.1,12.571428571428571
71032,2022,15,10.714285714285714,1.8714285714285714,0.6285714285714287
71032,2023,1,14.12857142857143,4.957142857142857,0.7142857142857143
71032,2023,2,19.87142857142857,8.642857142857142,0.8857142857142858
71032,2023,3,20.25,9.4,4.1
71032,2023,4,17.566666666666666,7.8,0.19999999999999998
71032,2023,5,10.271428571428572,3.6999999999999997,16.22857142857143
71032,2023,6,16.228571428571428,6.071428571428571,1.457142857142857
71032,2023,7,17.3,7.071428571428571,1.0857142857142856
71032,2023,8,15.599999999999998,6.314285714285715,0.48571428571428577
71032,2023,9,15.771428571428572,6.1571428571428575,1.0285714285714287
71032,2023,10,11.299999999999999,3.2285714285714286,2.914285714285714
71032,2023,11,15.942857142857141,7.914285714285714,3.8000000000000003
71032,2023,12,13.575,6.9750000000000005,5.8
71032,2024,1,17.055555555555557,7.366666666666666,4.755555555555556
71032,2024,2,17.5,9.957142857142857,12.457142857142857
71032,2024,3,14.471428571428572,6.3999999999999995,5.714285714285714
71032,2024,4,16.228571428571428,7.471428571428571,5.228571428571429
71032,2024,5,19.32857142857143,8.442857142857143,0.028571428571428574
71032,2024,6,15.985714285714286,6.057142857142857,0.9714285714285715
71032,2024,7,17.585714285714285,8.5,5.142857142857143
71032,2024,8,17.214285714285715,6.757142857142857,5.3428571428571425
71032,2024,9,18.428571428571427,11.0,0.0
71032,2024,10,18.914285714285715,7.8,0.0
71032,2024,11,14.783333333333333,6.616666666666667,0.7000000000000001
71032,2024,12,12.585714285714285,2.728571428571428,3.028571428571429
71032,2024,13,15.214285714285714,4.6571428571428575,0.0
71032,2024,14,10.257142857142856,4.428571428571429,8.657142857142857
71032,2024,15,8.814285714285715,0.2714285714285714,2.314285714285714
71075,2014,1,15.0,5.8125,0.15000000000000002
71075,2014,2,17.914285714285715,4.3,0.0
71075,2014,3,26.87142857142857,10.200000000000001,3.5714285714285716
71075,2014,4,17.642857142857142,4.385714285714285,11.657142857142857
71075,2014,5,24.75714285714286,9.885714285714286,0.1142857142857143
71075,2014,6,21.414285714285715,6.557142857142857,0.5428571428571429
71075,2014,7,20.228571428571428,7.528571428571429,5.685714285714285
71075,2014,8,17.728571428571428,3.1142857142857143,0.31428571428571433
71075,2014,9,16.9,7.371428571428572,4.514285714285714
71075,2014,10,18.314285714285713,6.285714285714286,6.114285714285714
71075,2014,11,15.614285714285714,6.728571428571429,6.085714285714286
71075,2014,12,14.071428571428571,4.6,4.0
71075,2014,13,13.242857142857144,5.542857142857144,11.799999999999999
71075,2014,14,13.75,5.683333333333334,15.299999999999999
71075,2014,15,11.266666666666666,5.266666666666667,13.733333333333334
71075,2015,1,21.7,7.85,0.2
71075,2015,2,19.442857142857143,9.571428571428571,10.485714285714286
71075,2015,3,15.657142857142857,5.6000000000000005,12.114285714285714
71075,2015,4,18.3,7.885714285714286,5.114285714285714
71075,2015,5,11.571428571428571,2.4714285714285715,2.4285714285714284
71075,2015,6,18.185714285714287,2.5714285714285716,0.17142857142857143
71075,2015,7,17.385714285714286,7.8999999999999995,3.742857142857143
71075,2015,8,20.87142857142857,7.457142857142856,2.5428571428571423
71075,2015,9,17.62857142857143,7.614285714285714,4.0
71075,2015,10,15.571428571428571,2.857142857142857,0.7999999999999999
71075,2015,11,15.171428571428573,3.042857142857143,0.028571428571428574
71075,2015,12,16.566666666666666,4.05,1.2
71075,2015,13,11.657142857142858,2.3857142857142857,0.9714285714285714
71075,2015,14,15.257142857142856,2.5,0.17142857142857143
71075,2015,15,9.728571428571428,0.9142857142857143,6.085714285714286
71075,2016,1,14.75,5.783333333333334,24.866666666666664
71075,2016,2,19.214285714285715,6.085714285714286,3.4285714285714284
71075,2016,3,19.8,10.183333333333334,8.966666666666667
71075,2016,4,16.942857142857143,8.357142857142858,11.085714285714285
71075,2016,5,16.685714285714287,4.7,3.542857142857143
71075,2016,6,20.542857142857144,7.142857142857143,0.08571428571428572
71075,2016,7,17.342857142857145,3.6000000000000005,0.0
71075,2016,8,21.885714285714283,9.5,0.5428571428571429
71075,2016,9,22.74285714285714,8.471428571428572,3.5714285714285716
71075,2016,10,21.842857142857145,9.214285714285714,2.0285714285714285
71075,2016,11,14.0,4.7,6.971428571428572
71075,2016,12,13.414285714285715,3.2714285714285714,1.342857142857143
71075,2016,13,12.700000000000001,4.042857142857143,0.7999999999999999
71075,2016,14,13.414285714285715,1.7857142857142858,2.6571428571428575
71075,2016,15,13.585714285714285,2.585714285714286,1.9142857142857141
71075,2017,1,19.857142857142858,6.042857142857143,1.1142857142857143
71075,2017,2,20.75714285714286,8.842857142857143,11.057142857142859
71075,2017,3,21.02857142857143,7.142857142857143,6.485714285714287
71075,2017,4,21.259999999999998,7.94,1.2
71075,2017,5,22.549999999999997,14.05,0.3
71075,2017,6,18.9,16.25,11.4
71075,2017,7,16.04285714285714,3.914285714285714,3.9428571428571426
71075,2017,8,16.257142857142856,4.628571428571428,1.6285714285714286
71075,2017,9,17.95714285714286,5.542857142857143,10.257142857142856
71075,2017,10,16.428571428571427,2.414285714285714,0.4571428571428572
71075,2017,11,16.95714285714286,7.614285714285714,0.6571428571428571
71075,2017,12,16.214285714285715,7.785714285714286,8.485714285714286
71075,2017,13,13.714285714285714,3.457142857142857,2.371428571428571
71075,2017,14,10.914285714285715,0.9142857142857143,4.142857142857143
71075,2017,15,10.157142857142857,-0.5571428571428572,9.085714285714285
71075,2018,1,20.9125,6.85,0.1
71075,2018,2,17.185714285714287,8.114285714285716,14.857142857142858
71075,2018,3,21.842857142857145,5.1571428571428575,0.17142857142857143
71075,2018,4,22.67142857142857,11.814285714285715,2.028571428571429
71075,2018,5,16.314285714285713,3.9714285714285715,4.685714285714285
71075,2018,6,20.714285714285715,7.428571428571429,0.6857142857142858
71075,2018,7,18.071428571428573,3.3714285714285714,0.0
71075,2018,8,17.185714285714287,6.871428571428572,7.2
71075,2018,9,17.842857142857145,3.0714285714285716,4.6571428571428575
71075,2018,10,18.285714285714285,2.314285714285714,0.2
71075,2018,11,17.514285714285712,4.942857142857143,0.17142857142857143
71075,2018,12,11.957142857142857,4.057142857142857,10.685714285714285
71075,2018,13,15.1,2.142857142857143,8.057142857142857
71075,2018,14,16.514285714285712,2.7857142857142856,0.08571428571428573
71075,2018,15,14.266666666666666,5.166666666666667,13.133333333333333
71075,2019,1,23.0375,11.7375,0.75
71075,2019,2,20.714285714285715,7.214285714285714,2.6
71075,2019,3,26.5,10.799999999999999,0.9428571428571428
71075,2019,4,24.814285714285713,10.971428571428572,0.14285714285714285
71075,2019,5,20.62857142857143,10.171428571428573,3.8
71075,2019,6,17.566666666666666,8.633333333333335,8.066666666666666
71075,2019,7,16.9,3.857142857142857,1.2857142857142858
71075,2019,8,19.02857142857143,3.3428571428571425,0.1142857142857143
71075,2019,9,22.228571428571428,5.885714285714286,0.4857142857142857
71075,2019,10,16.642857142857142,5.3,4.114285714285715
71075,2019,11,14.757142857142856,5.0,1.4285714285714286
71075,2019,12,15.685714285714285,6.628571428571429,11.857142857142858
71075,2019,13,11.357142857142858,2.457142857142857,22.142857142857142
71075,2019,14,12.971428571428572,3.4285714285714284,0.2571428571428572
71075,2019,15,11.542857142857143,-0.1714285714285715,0.2285714285714286
71075,2020,1,23.22,6.38,1.16
71075,2020,2,20.2,6.057142857142857,3.4285714285714284
71075,2020,3,19.0,6.471428571428571,1.542857142857143
71075,2020,4,18.442857142857143,7.142857142857143,8.742857142857144
71075,2020,5,25.650000000000002,9.85,0.0
71075,2020,6,15.799999999999999,3.0999999999999996,4.833333333333333
71075,2020,8,17.2,4.828571428571428,2.6
71075,2020,9,17.985714285714284,5.8999999999999995,1.657142857142857
71075,2020,10,14.028571428571428,7.585714285714286,10.0
71075,2020,11,13.1,1.2571428571428573,1.9142857142857144
71075,2020,12,16.071428571428573,4.071428571428571,0.0
71075,2020,13,13.585714285714285,0.6714285714285715,0.48571428571428577
71075,2020,14,11.714285714285714,5.014285714285714,13.6
71075,2020,15,10.428571428571429,1.3142857142857143,5.8
71075,2021,1,15.785714285714286,5.3999999999999995,5.8
71075,2021,2,18.657142857142855,7.2,0.19999999999999998
71075,2021,3,20.614285714285717,4.371428571428572,0.0
71075,2021,4,16.114285714285714,8.9,11.742857142857144
71075,2021,5,16.12857142857143,6.214285714285714,11.685714285714287
71075,2021,6,17.057142857142857,6.271428571428571,3.742857142857143
71075,2021,7,18.885714285714283,5.3428571428571425,0.0
71075,2021,8,15.042857142857144,4.714285714285714,0.2857142857142857
71075,2021,9,15.514285714285714,-0.42857142857142855,0.0
71075,2021,10,16.085714285714285,6.371428571428572,4.285714285714286
71075,2021,11,11.814285714285715,4.057142857142857,8.685714285714285
71075,2021,12,9.428571428571429,5.714285714285714,15.828571428571427
71075,2021,13,17.6,2.1,0.0
71075,2021,14,12.06,1.56,2.4
71075,2021,15,9.842857142857143,-1.5428571428571427,0.6
71075,2022,1,19.67142857142857,8.314285714285715,11.771428571428572
71075,2022,2,18.928571428571427,8.5,9.914285714285713
71075,2022,3,17.65714285714286,4.185714285714285,1.257142857142857
71075,2022,4,20.414285714285715,9.114285714285714,5.571428571428571
71075,2022,5,14.6,6.014285714285714,6.257142857142858
71075,2022,6,15.428571428571429,4.2,0.8857142857142856
71075,2022,7,19.814285714285713,7.671428571428572,0.08571428571428573
71075,2022,8,16.657142857142855,7.114285714285714,11.62857142857143
71075,2022,9,15.228571428571428,8.885714285714286,17.771428571428572
71075,2022,10,12.814285714285715,3.314285714285714,9.457142857142857
71075,2022,11,16.614285714285714,6.0,0.31428571428571433
71075,2022,14,11.1,5.275,19.45
71075,2022,15,12.842857142857143,1.6142857142857143,1.0857142857142856
71075,2023,1,15.571428571428571,4.114285714285714,2.685714285714286
71075,2023,2,22.585714285714285,7.071428571428571,0.9714285714285714
71075,2023,3,16.742857142857144,5.585714285714286,7.142857142857143
71075,2023,4,18.47142857142857,5.957142857142857,4.171428571428572
71075,2023,5,12.942857142857141,3.9285714285714284,20.171428571428574
71075,2023,6,18.67142857142857,5.057142857142857,5.257142857142858
71075,2023,7,19.900000000000002,6.3428571428571425,0.8
71075,2023,8,17.742857142857144,5.171428571428572,1.1714285714285713
71075,2023,9,17.928571428571427,6.3,0.6857142857142857
71075,2023,10,13.057142857142859,2.942857142857143,2.085714285714286
71075,2023,11,17.97142857142857,8.4,5.057142857142857
71075,2023,12,14.714285714285714,5.185714285714285,5.485714285714286
71075,2023,13,10.614285714285714,4.4,8.0
71075,2023,14,10.857142857142858,1.8714285714285714,4.342857142857143
71075,2023,15,8.471428571428572,1.0571428571428572,7.8
71075,2024,1,19.27777777777778,6.666666666666667,7.666666666666667
71075,2024,2,19.97142857142857,10.014285714285714,6.628571428571428
71075,2024,3,16.714285714285715,7.028571428571429,4.6000000000000005
71075,2024,4,18.385714285714283,8.014285714285714,5.2
71075,2024,5,21.97142857142857,7.828571428571428,0.028571428571428574
71075,2024,6,17.728571428571428,5.414285714285714,0.8857142857142858
71075,2024,7,20.285714285714285,9.342857142857143,3.8000000000000003
71075,2024,8,19.557142857142857,5.228571428571429,2.342857142857143
71075,2024,9,20.150000000000002,9.85,0.0
71075,2024,10,21.24285714285714,5.428571428571429,0.0
71075,2024,11,17.757142857142856,6.071428571428571,1.8
71075,2024,12,15.25,6.050000000000001,7.3999999999999995
71075,2024,13,17.942857142857143,2.8000000000000003,0.0
71075,2024,14,12.171428571428573,5.571428571428571,12.714285714285714
71075,2024,15,11.6,0.14285714285714293,2.3428571428571425
72161,2014,1,17.5625,8.15,0.75
72161,2014,2,20.75714285714286,7.942857142857143,0.0
72161,2014,4,20.771428571428572,9.37142857142857,6.028571428571429
72161,2014,6,24.928571428571427,12.971428571428573,0.0
72161,2014,7,22.3,14.185714285714285,9.085714285714285
72161,2014,8,18.557142857142857,7.814285714285715,2.028571428571429
72161,2014,9,18.557142857142857,11.114285714285714,6.571428571428571
72161,2014,10,20.042857142857144,11.0,1.2857142857142858
72161,2014,11,17.47142857142857,10.528571428571428,5.171428571428572
72161,2014,12,16.385714285714286,8.014285714285714,5.085714285714286
72161,2014,13,14.042857142857143,9.228571428571428,3.857142857142857
72161,2014,14,15.366666666666667,9.833333333333334,5.933333333333334
72161,2014,15,13.414285714285715,7.1571428571428575,8.114285714285714
72161,2015,1,23.5,13.725,0.0
72161,2015,3,17.04285714285714,8.72857142857143,5.200000000000001
72161,2015,4,20.314285714285713,11.528571428571428,6.0
72161,2015,5,15.014285714285714,5.971428571428571,0.5142857142857143
72161,2015,6,20.614285714285717,9.657142857142857,0.0
72161,2015,7,19.485714285714288,11.4,4.0
72161,2015,8,22.02857142857143,13.357142857142858,4.514285714285714
72161,2015,9,20.35,13.85,0.0
72161,2015,10,16.685714285714287,6.8,0.39999999999999997
72161,2015,11,18.32857142857143,8.8,0.0
72161,2015,12,18.62857142857143,8.428571428571429,0.39999999999999997
72161,2015,13,12.742857142857144,5.1000000000000005,1.942857142857143
72161,2015,14,16.057142857142857,8.471428571428572,0.2571428571428572
72161,2015,15,11.700000000000001,4.585714285714286,6.828571428571428
72161,2016,1,18.04285714285714,9.642857142857142,2.5142857142857147
72161,2016,2,21.885714285714283,11.685714285714285,2.0
72161,2016,3,21.657142857142855,13.928571428571429,7.4
72161,2016,4,18.47142857142857,10.142857142857142,9.62857142857143
72161,2016,5,18.314285714285713,8.457142857142857,2.7142857142857144
72161,2016,6,23.25714285714286,13.985714285714286,0.0
72161,2016,7,19.457142857142856,8.72857142857143,0.0
72161,2016,8,24.114285714285717,14.342857142857143,0.028571428571428574
72161,2016,9,25.228571428571428,14.957142857142857,0.0
72161,2016,10,24.514285714285712,15.828571428571427,2.7142857142857144
72161,2016,11,16.733333333333334,8.183333333333334,6.3
72161,2016,12,15.6,7.1,0.6571428571428571
72161,2016,13,15.357142857142858,7.771428571428572,0.2857142857142857
72161,2016,14,15.1,7.8428571428571425,0.11428571428571428
72161,2016,15,15.566666666666668,8.066666666666666,0.0
72161,2017,1,21.428571428571427,11.257142857142856,0.0
72161,2017,2,21.24285714285714,13.200000000000001,12.400000000000002
72161,2017,3,21.514285714285712,12.0,4.514285714285714
72161,2017,4,23.32857142857143,13.828571428571427,0.0
72161,2017,5,22.342857142857145,13.657142857142857,0.0
72161,2017,6,22.47142857142857,15.0,2.0
72161,2017,7,17.84285714285714,8.028571428571428,2.142857142857143
72161,2017,8,18.985714285714288,8.014285714285714,1.1714285714285713
72161,2017,9,19.957142857142856,11.171428571428573,1.8285714285714287
72161,2017,10,18.8,7.985714285714286,1.4857142857142858
72161,2017,11,19.599999999999998,10.328571428571427,0.2571428571428572
72161,2017,12,17.27142857142857,11.528571428571428,6.942857142857142
72161,2017,13,16.257142857142856,7.414285714285714,1.542857142857143
72161,2017,14,12.957142857142857,5.8,0.7142857142857143
72161,2017,15,11.5,3.3000000000000003,7.285714285714286
72161,2018,1,22.9375,13.0,0.05
72161,2018,2,18.814285714285713,10.642857142857142,15.342857142857143
72161,2018,3,23.414285714285715,12.414285714285715,0.0
72161,2018,4,23.400000000000002,16.114285714285714,2.0
72161,2018,5,18.52857142857143,8.857142857142858,2.542857142857143
72161,2018,6,23.24285714285714,14.214285714285714,0.5714285714285714
72161,2018,7,20.728571428571428,9.957142857142857,0.0
72161,2018,8,19.357142857142858,12.085714285714285,4.514285714285714
72161,2018,9,20.2,8.842857142857143,0.4571428571428572
72161,2018,10,20.714285714285715,9.571428571428571,0.0
72161,2018,11,20.7,10.157142857142857,0.19999999999999998
72161,2018,12,15.657142857142857,7.328571428571428,0.2857142857142857
72161,2018,13,17.02857142857143,7.057142857142858,3.085714285714286
72161,2018,14,19.7,10.828571428571427,0.0
72161,2018,15,17.285714285714285,10.471428571428572,4.6571428571428575
72161,2019,1,25.675,16.725,0.425
72161,2019,2,22.814285714285713,11.842857142857143,4.171428571428572
72161,2019,5,22.542857142857144,12.9,2.6285714285714286
72161,2019,6,19.0,11.385714285714286,6.771428571428572
72161,2019,7,19.17142857142857,8.614285714285714,0.0
72161,2019,8,21.485714285714288,9.828571428571427,0.5428571428571428
72161,2019,9,23.82857142857143,12.885714285714286,0.0
72161,2019,10,18.671428571428574,9.328571428571427,4.828571428571428
72161,2019,11,17.24285714285714,8.414285714285715,0.7999999999999999
72161,2019,12,18.02857142857143,11.114285714285714,5.771428571428571
72161,2019,13,11.542857142857143,5.214285714285714,12.942857142857145
72161,2019,14,14.542857142857143,6.928571428571429,0.5142857142857143
72161,2019,15,13.314285714285715,5.585714285714286,0.0
72161,2020,1,23.075,13.275,0.2
72161,2020,2,24.52,11.620000000000001,1.3199999999999998
72161,2020,3,20.766666666666666,10.166666666666666,2.9333333333333336
72161,2020,4,20.614285714285717,10.071428571428571,7.514285714285714
72161,2020,6,18.714285714285715,8.514285714285714,0.6571428571428571
72161,2020,7,21.057142857142857,12.457142857142857,15.971428571428572
72161,2020,8,19.0,9.242857142857144,1.6857142857142857
72161,2020,9,20.0,10.228571428571428,0.6571428571428571
72161,2020,10,16.95714285714286,10.585714285714285,12.37142857142857
72161,2020,11,15.714285714285714,6.471428571428572,2.742857142857143
72161,2020,12,17.914285714285715,8.585714285714285,0.0
72161,2020,13,15.87142857142857,6.114285714285714,0.5714285714285714
72161,2020,14,12.014285714285716,7.314285714285715,10.542857142857143
72161,2020,15,10.314285714285715,4.0285714285714285,4.314285714285714
72161,2021,1,18.071428571428573,8.942857142857143,3.742857142857143
72161,2021,2,20.714285714285715,10.514285714285714,0.2857142857142857
72161,2021,3,23.771428571428572,11.742857142857144,0.0
72161,2021,4,18.928571428571427,12.428571428571429,11.885714285714286
72161,2021,5,17.900000000000002,9.157142857142857,22.114285714285717
72161,2021,6,18.75714285714286,10.142857142857142,3.4285714285714284
72161,2021,7,20.25714285714286,9.957142857142857,0.0
72161,2021,8,17.442857142857143,8.414285714285715,0.6857142857142858
72161,2021,9,16.871428571428574,6.457142857142857,0.0
72161,2021,10,17.67142857142857,9.757142857142856,3.3142857142857145
72161,2021,11,13.785714285714286,7.014285714285714,1.1714285714285713
72161,2021,12,11.414285714285715,7.642857142857143,20.142857142857142
72161,2021,13,17.757142857142856,9.428571428571429,0.0
72161,2021,14,13.542857142857143,7.557142857142857,1.0
72161,2021,15,10.471428571428572,2.6714285714285713,1.7142857142857142
72161,2022,1,20.900000000000002,12.200000000000001,9.428571428571429
72161,2022,2,20.75714285714286,12.12857142857143,12.057142857142859
72161,2022,3,18.97142857142857,9.457142857142857,2.5714285714285716
72161,2022,4,21.214285714285715,13.442857142857141,9.285714285714286
72161,2022,5,16.757142857142856,8.714285714285714,3.942857142857143
72161,2022,6,18.75714285714286,8.528571428571428,0.0
72161,2022,7,21.12857142857143,12.557142857142859,0.1142857142857143
72161,2022,8,19.057142857142853,11.37142857142857,3.085714285714286
72161,2022,9,18.157142857142855,11.200000000000001,3.6
72161,2022,10,16.057142857142857,7.628571428571428,0.4571428571428572
72161,2022,11,18.042857142857144,10.471428571428572,3.142857142857143
72161,2022,12,17.557142857142857,9.257142857142856,0.37142857142857144
72161,2022,13,12.671428571428573,6.714285714285714,0.39999999999999997
72161,2022,14,12.514285714285714,7.299999999999999,4.6571428571428575
72161,2022,15,13.942857142857145,7.057142857142857,0.05714285714285715
72161,2023,1,17.97142857142857,9.071428571428571,0.19999999999999998
72161,2023,2,24.014285714285712,13.714285714285714,3.857142857142857
72161,2023,3,18.97142857142857,10.342857142857143,4.571428571428571
72161,2023,4,19.928571428571427,11.471428571428572,5.285714285714286
72161,2023,5,14.385714285714286,6.971428571428572,10.799999999999999
72161,2023,6,20.357142857142858,10.642857142857142,2.3714285714285714
